player_id,Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,league,saison
7310786d,1,Keyliane Abdallah,FRA,FW,Marseille,18.0,2006.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Saint-Étienne,36.0,1987.0,16,11,1033,11.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
7978cbf0,3,Himad Abdelli,ALG,MF,Angers,24.0,1999.0,32,32,2842,31.6,6,1,7,3,3,4,4,0,0.19,0.03,0.22,0.1,0.13,Matches,ligue1,2024-2025
bff15d74,4,Mohamed Abdelmoneim,EGY,DF,Nice,25.0,1999.0,12,10,855,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ad7cdb35,5,Ali Abdi,TUN,MF,Nice,30.0,1993.0,25,17,1393,15.5,5,2,7,5,0,0,2,0,0.32,0.13,0.45,0.32,0.45,Matches,ligue1,2024-2025
0e46fa2f,6,Matthis Abline,FRA,FW,Nantes,21.0,2003.0,34,33,2768,30.8,9,2,11,8,1,1,3,0,0.29,0.07,0.36,0.26,0.33,Matches,ligue1,2024-2025
7f9c5d2d,7,Abner,BRA,"DF,MF",Lyon,24.0,2000.0,19,12,1090,12.1,1,1,2,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches,ligue1,2024-2025
c2a6033c,8,Zakaria Aboukhlal,MAR,"MF,FW",Toulouse,24.0,2000.0,26,22,1901,21.1,7,2,9,6,1,2,4,0,0.33,0.09,0.43,0.28,0.38,Matches,ligue1,2024-2025
2ccd39ed,9,Akor Adams,NGA,FW,Montpellier,24.0,2000.0,15,13,1075,11.9,3,1,4,3,0,0,2,0,0.25,0.08,0.33,0.25,0.33,Matches,ligue1,2024-2025
7587446d,10,Martin Adeline,FRA,MF,Reims,20.0,2003.0,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
e980e78d,11,Adryelson,BRA,DF,Lyon,26.0,1998.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
75f1ed80,12,Emmanuel Agbadou,CIV,DF,Reims,27.0,1997.0,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3d6aaa54,13,Jeremy Agbonifo,SWE,FW,Lens,18.0,2005.0,8,1,300,3.3,1,0,1,1,0,0,1,0,0.3,0.0,0.3,0.3,0.3,Matches,ligue1,2024-2025
3dd738a1,14,Ruben Aguilar,FRA,"MF,DF",Lens,31.0,1993.0,16,13,1124,12.5,1,2,3,1,0,0,4,0,0.08,0.16,0.24,0.08,0.24,Matches,ligue1,2024-2025
a6c58494,15,Naouirou Ahamada,FRA,MF,Rennes,22.0,2002.0,3,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
48b28bfd,16,Jean-Eudes Aholou,CIV,MF,Angers,30.0,1994.0,26,26,1959,21.8,2,0,2,2,0,0,7,0,0.09,0.0,0.09,0.09,0.09,Matches,ligue1,2024-2025
8399c416,17,Ayman Aiki,FRA,MF,Saint-Étienne,19.0,2005.0,5,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
462475ed,18,Ludovic Ajorque,FRA,FW,Brest,30.0,1994.0,31,29,2495,27.7,13,2,15,13,0,1,5,0,0.47,0.07,0.54,0.47,0.54,Matches,ligue1,2024-2025
d746900e,19,Ümit Akdag,ROU,DF,Toulouse,20.0,2003.0,9,6,500,5.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
06efa9dc,20,Sergio Akieme,ESP,DF,Reims,26.0,1997.0,30,29,2523,28.0,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18,Matches,ligue1,2024-2025
b625b241,21,Maghnes Akliouche,FRA,MF,Monaco,22.0,2002.0,32,27,2406,26.7,5,10,15,4,1,1,2,0,0.19,0.37,0.56,0.15,0.52,Matches,ligue1,2024-2025
31f5b89b,22,Paul Akouokou,CIV,MF,Lyon,26.0,1997.0,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
0abb5072,23,Clément Akpa,CIV,DF,Auxerre,22.0,2001.0,31,29,2486,27.6,0,1,1,0,0,0,7,0,0.0,0.04,0.04,0.0,0.04,Matches,ligue1,2024-2025
e2b384d2,24,Chuba Akpom,ENG,FW,Lille,28.0,1995.0,14,6,639,7.1,3,1,4,2,1,2,0,0,0.42,0.14,0.56,0.28,0.42,Matches,ligue1,2024-2025
f8405304,25,Mohamed Ali Cho,FRA,"FW,MF",Nice,20.0,2004.0,27,21,1621,18.0,3,4,7,3,0,0,2,0,0.17,0.22,0.39,0.17,0.39,Matches,ligue1,2024-2025
1956b948,26,Jim Allevinah,GAB,MF,Angers,29.0,1995.0,28,23,1750,19.4,1,3,4,1,0,0,3,0,0.05,0.15,0.21,0.05,0.21,Matches,ligue1,2024-2025
27f33438,27,Thiago Almada,ARG,MF,Lyon,23.0,2001.0,16,9,951,10.6,1,4,5,1,0,0,3,0,0.09,0.38,0.47,0.09,0.47,Matches,ligue1,2024-2025
22721b88,28,Jordan Amavi,FRA,DF,Brest,30.0,1994.0,11,8,790,8.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
bcc81786,29,Kelvin Amian,FRA,DF,Nantes,26.0,1998.0,30,23,2165,24.1,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,Matches,ligue1,2024-2025
349cae8f,30,Michael Amir Murillo,PAN,DF,Marseille,28.0,1996.0,30,27,2437,27.1,1,3,4,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15,Matches,ligue1,2024-2025
9eedf0e0,31,Samuel Amo-Ameyaw,ENG,MF,Strasbourg,18.0,2006.0,9,3,320,3.6,2,0,2,2,0,0,0,0,0.56,0.0,0.56,0.56,0.56,Matches,ligue1,2024-2025
f93cca97,32,Mathis Amougou,FRA,MF,Saint-Étienne,18.0,2006.0,17,9,859,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ef9c1c95,33,Benjamin André,FRA,MF,Lille,33.0,1990.0,30,30,2692,29.9,0,3,3,0,0,0,12,0,0.0,0.1,0.1,0.0,0.1,Matches,ligue1,2024-2025
ea36375c,34,Kyllian Antonio,FRA,"MF,DF",Lens,16.0,2008.0,3,2,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
feb5d3ab,35,Dennis Appiah,FRA,DF,Saint-Étienne,32.0,1992.0,29,22,2128,23.6,0,1,1,0,0,0,2,0,0.0,0.04,0.04,0.0,0.04,Matches,ligue1,2024-2025
5e837126,36,Carlens Arcus,HAI,DF,Angers,28.0,1996.0,28,25,2047,22.7,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,Matches,ligue1,2024-2025
45af8a54,37,Marco Asensio,ESP,"FW,MF",Paris Saint-Germain,28.0,1996.0,12,8,618,6.9,2,4,6,2,0,0,0,0,0.29,0.58,0.87,0.29,0.87,Matches,ligue1,2024-2025
b026bbf6,38,Lorenz Assignon,TOG,"MF,DF",Rennes,24.0,2000.0,32,27,2357,26.2,3,4,7,3,0,0,9,0,0.11,0.15,0.27,0.11,0.27,Matches,ligue1,2024-2025
fb32896c,39,Dehmaine Assoumani,FRA,FW,Nantes,19.0,2005.0,12,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
6b5edd5d,40,Valentin Atangana Edoa,FRA,MF,Reims,18.0,2005.0,34,33,2854,31.7,1,0,1,1,0,0,7,0,0.03,0.0,0.03,0.03,0.03,Matches,ligue1,2024-2025
718b8afd,41,Florian Ayé,FRA,FW,Auxerre,27.0,1997.0,26,4,575,6.4,2,0,2,2,0,0,0,0,0.31,0.0,0.31,0.31,0.31,Matches,ligue1,2024-2025
5dbefa9d,42,André Ayew,GHA,FW,Le Havre,34.0,1989.0,27,15,1453,16.1,4,1,5,4,0,0,2,0,0.25,0.06,0.31,0.25,0.31,Matches,ligue1,2024-2025
17e1261b,43,Neil El Aynaoui,MAR,MF,Lens,23.0,2001.0,24,17,1588,17.6,8,1,9,5,3,3,4,0,0.45,0.06,0.51,0.28,0.34,Matches,ligue1,2024-2025
c6f0d5d4,44,Shavy Babicka,GAB,MF,Toulouse,24.0,2000.0,30,11,1186,13.2,4,2,6,4,0,0,2,0,0.3,0.15,0.46,0.3,0.46,Matches,ligue1,2024-2025
c724745e,45,Theo Bair,CAN,FW,Auxerre,24.0,1999.0,29,11,939,10.4,2,1,3,2,0,0,1,0,0.19,0.1,0.29,0.19,0.29,Matches,ligue1,2024-2025
a8567629,46,Mitchel Bakker,NED,"MF,DF",Lille,24.0,2000.0,24,14,1139,12.7,3,2,5,3,0,0,3,1,0.24,0.16,0.4,0.24,0.4,Matches,ligue1,2024-2025
57de24a3,47,Darryl Bakola,FRA,MF,Marseille,16.0,2007.0,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
2b5a35e5,48,Dilane Bakwa,FRA,MF,Strasbourg,21.0,2002.0,30,29,2497,27.7,6,8,14,6,0,0,4,0,0.22,0.29,0.5,0.22,0.5,Matches,ligue1,2024-2025
7c3ed041,49,Leonardo Balerdi,ARG,DF,Marseille,25.0,1999.0,27,27,2273,25.3,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f449640d,50,Fodé Ballo-Touré,SEN,"DF,MF",Le Havre,27.0,1997.0,10,9,589,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
31822f8c,51,Folarin Balogun,USA,FW,Monaco,23.0,2001.0,13,7,615,6.8,4,0,4,4,0,0,0,0,0.59,0.0,0.59,0.59,0.59,Matches,ligue1,2024-2025
7fecbcdb,52,Abdoulaye Bamba,CIV,DF,Angers,34.0,1990.0,19,16,1510,16.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
562bf675,53,Mohamed Bamba,CIV,MF,Reims,19.0,2004.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b9f282ec,54,Valentín Barco,ARG,MF,Strasbourg,20.0,2004.0,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,Matches,ligue1,2024-2025
a0d55a09,55,Bradley Barcola,FRA,FW,Paris Saint-Germain,21.0,2002.0,34,27,2181,24.2,14,10,24,14,0,0,2,0,0.58,0.41,0.99,0.58,0.99,Matches,ligue1,2024-2025
1ddbc7ca,56,Melvin Bard,FRA,"DF,MF",Nice,23.0,2000.0,24,22,1938,21.5,2,1,3,2,0,0,4,2,0.09,0.05,0.14,0.09,0.14,Matches,ligue1,2024-2025
5475a510,57,Gabriel Bares,SUI,MF,Montpellier,23.0,2000.0,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
70530825,58,Téo Barisic,CRO,DF,Lyon,19.0,2004.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
37d39918,59,Dylan Batubinsika,COD,DF,Saint-Étienne,28.0,1996.0,25,22,2016,22.4,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,Matches,ligue1,2024-2025
2b1bed19,60,Haris Belkebla,ALG,MF,Angers,30.0,1994.0,22,21,1792,19.9,0,1,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,Matches,ligue1,2024-2025
e21d1928,61,Yassin Belkhdim,FRA,MF,Angers,22.0,2002.0,29,16,1523,16.9,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,ligue1,2024-2025
3bd65247,62,Eliesse Ben Seghir,MAR,MF,Monaco,19.0,2005.0,33,19,1750,19.4,6,3,9,4,2,2,0,0,0.31,0.15,0.46,0.21,0.36,Matches,ligue1,2024-2025
db092d3b,63,Ismaël Bennacer,ALG,MF,Marseille,26.0,1997.0,12,8,646,7.2,0,2,2,0,0,0,2,0,0.0,0.28,0.28,0.0,0.28,Matches,ligue1,2024-2025
5a04fd92,64,Saïd Benrahma,ALG,"FW,MF",Lyon,28.0,1995.0,13,9,735,8.2,1,3,4,1,0,0,0,0,0.12,0.37,0.49,0.12,0.49,Matches,ligue1,2024-2025
3189f61a,65,Nabil Bentaleb,ALG,MF,Lille,29.0,1994.0,10,3,329,3.7,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,Matches,ligue1,2024-2025
b8aedf06,66,Lucas Beraldo,BRA,DF,Paris Saint-Germain,20.0,2003.0,25,22,2011,22.3,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,Matches,ligue1,2024-2025
43750e5d,67,Maxime Bernauer,FRA,DF,Saint-Étienne,26.0,1998.0,11,9,763,8.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
380a15e2,68,Dimitry Bertaud,COD,GK,Montpellier,26.0,1998.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
a1d95db3,69,Mika Biereth,DEN,FW,Monaco,21.0,2003.0,16,16,1228,13.6,13,2,15,12,1,2,0,0,0.95,0.15,1.1,0.88,1.03,Matches,ligue1,2024-2025
e5a94f46,70,Emmanuel Biumla,FRA,DF,Angers,19.0,2005.0,17,15,1336,14.8,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,Matches,ligue1,2024-2025
3d214e5f,71,Marco Bizot,NED,GK,Brest,33.0,1991.0,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
6191093d,72,Ludovic Blas,FRA,"MF,FW",Rennes,26.0,1997.0,29,26,2293,25.5,6,8,14,6,0,0,6,0,0.24,0.31,0.55,0.24,0.55,Matches,ligue1,2024-2025
59e9edb5,73,Augustine Boakye,GHA,"MF,FW",Saint-Étienne,23.0,2000.0,17,8,733,8.1,3,0,3,3,0,0,5,0,0.37,0.0,0.37,0.37,0.37,Matches,ligue1,2024-2025
c4c45a88,74,Mathéo Bodmer,FRA,DF,Le Havre,20.0,2004.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
fe012aca,75,Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,21,12,1054,11.7,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches,ligue1,2024-2025
c2f23fc8,76,Moïse Bombito,CAN,DF,Nice,24.0,2000.0,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f40e77d9,77,Saïmon Bouabré,FRA,MF,Monaco,18.0,2006.0,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
8006228f,78,Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,24,11,1151,12.8,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,Matches,ligue1,2024-2025
0400dd2f,79,Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,26,11,1099,12.2,3,3,6,2,1,1,2,0,0.25,0.25,0.49,0.16,0.41,Matches,ligue1,2024-2025
599f9013,80,Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,25,20,1772,19.7,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,Matches,ligue1,2024-2025
f9d5908e,81,Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,29,27,2435,27.1,2,3,5,2,0,0,9,0,0.07,0.11,0.18,0.07,0.18,Matches,ligue1,2024-2025
2db7975a,82,Justin Bourgault,FRA,DF,Brest,18.0,2005.0,2,2,122,1.4,1,0,1,1,0,0,0,0,0.74,0.0,0.74,0.74,0.74,Matches,ligue1,2024-2025
20e73fac,83,Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.0,1.13,1.13,1.13,Matches,ligue1,2024-2025
02bcaf8e,84,Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5b146df3,85,Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,12,9,779,8.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5b146df3,86,Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,14,14,1234,13.7,1,1,2,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,Matches,ligue1,2024-2025
16324e1d,87,Anthony Briançon,FRA,"DF,MF",Saint-Étienne,29.0,1994.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b4705807,88,Aurélio Buta,POR,DF,Reims,27.0,1997.0,27,24,1970,21.9,0,1,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,Matches,ligue1,2024-2025
db87a2c4,89,Marcin Bułka,POL,GK,Nice,24.0,1999.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
148e136f,90,Rémy Cabella,FRA,MF,Lille,34.0,1990.0,23,12,1011,11.2,1,2,3,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,Matches,ligue1,2024-2025
2a657da0,91,Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,15,9,732,8.1,1,0,1,1,0,0,3,1,0.12,0.0,0.12,0.12,0.12,Matches,ligue1,2024-2025
94f8d10c,92,Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,19,17,1584,17.6,1,0,1,1,0,0,8,0,0.06,0.0,0.06,0.06,0.06,Matches,ligue1,2024-2025
9a34200f,93,Issiaga Camara,GUI,MF,Nice,19.0,2005.0,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
19c2ffa4,94,Lamine Camara,SEN,MF,Monaco,20.0,2004.0,29,25,2054,22.8,2,7,9,2,0,0,10,1,0.09,0.31,0.39,0.09,0.39,Matches,ligue1,2024-2025
8577e60a,95,Mahdi Camara,FRA,MF,Brest,26.0,1998.0,34,31,2659,29.5,5,3,8,5,0,0,5,0,0.17,0.1,0.27,0.17,0.27,Matches,ligue1,2024-2025
7d3dfdfd,96,Ousmane Camara,MLI,DF,Angers,21.0,2003.0,3,3,252,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
9f4a940f,97,Axel Camblan,FRA,FW,Brest,20.0,2003.0,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3684108d,98,Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,18,12,1106,12.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
79b2399c,99,Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,16,3,483,5.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
9cbf42e7,100,Gabin Capuano,FRA,FW,Lens,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f81ef10d,101,Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,9,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3545e643,102,Simon Cara,FRA,FW,Montpellier,19.0,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
707b98f1,103,Valentin Carboni,ARG,MF,Marseille,19.0,2005.0,4,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5e080f73,104,Irvin Cardona,MLT,"FW,MF",Saint-Étienne,26.0,1997.0,15,13,1063,11.8,5,3,8,5,0,1,2,0,0.42,0.25,0.68,0.42,0.68,Matches,ligue1,2024-2025
168c50c5,105,Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,5,4,417,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
481f76cf,106,Josué Casimir,HAI,"MF,FW",Le Havre,22.0,2001.0,27,23,1997,22.2,4,4,8,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches,ligue1,2024-2025
f86fe8c1,107,Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,32,31,2696,30.0,1,3,4,1,0,0,11,0,0.03,0.1,0.13,0.03,0.13,Matches,ligue1,2024-2025
e0f3a1f6,108,Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,30,30,2620,29.1,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
40581e00,109,Enzo Caumont,FRA,MF,Angers,20.0,2004.0,2,0,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3c6bbbab,110,Fabien Centonze,FRA,DF,Nantes,28.0,1996.0,7,3,265,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
16aa7d4c,111,Brendan Chardonnet,FRA,DF,Brest,29.0,1994.0,27,27,2416,26.8,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,Matches,ligue1,2024-2025
649b57e9,112,Jhoanner Chávez,ECU,MF,Lens,22.0,2002.0,10,7,596,6.6,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,Matches,ligue1,2024-2025
5a5b785e,113,Théo Chennahi,FRA,DF,Montpellier,19.0,2005.0,4,2,181,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
78430598,114,Sidiki Cherif,FRA,FW,Angers,17.0,2006.0,7,3,324,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b34c63a5,115,Rayan Cherki,FRA,"MF,FW",Lyon,20.0,2003.0,30,22,2041,22.7,8,11,19,8,0,0,3,0,0.35,0.49,0.84,0.35,0.84,Matches,ligue1,2024-2025
b3d76d84,116,Lucas Chevalier,FRA,GK,Lille,22.0,2001.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
68a26d51,117,Pedro Chirivella,ESP,MF,Nantes,27.0,1997.0,30,28,2348,26.1,0,2,2,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,Matches,ligue1,2024-2025
7909ffa4,118,Joris Chotard,FRA,MF,Montpellier,22.0,2001.0,26,23,1892,21.0,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,Matches,ligue1,2024-2025
576ca93f,119,Djaoui Cissé,FRA,MF,Rennes,20.0,2004.0,14,14,1121,12.5,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,Matches,ligue1,2024-2025
fd739131,120,Yoann Cissé,FRA,MF,Auxerre,19.0,2004.0,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5219ab4a,121,Jonathan Clauss,FRA,"MF,DF",Nice,31.0,1992.0,28,27,2303,25.6,3,8,11,3,0,0,7,0,0.12,0.31,0.43,0.12,0.43,Matches,ligue1,2024-2025
3010aefb,122,Marcus Coco,FRA,DF,Nantes,28.0,1996.0,20,10,951,10.6,0,1,1,0,0,0,3,2,0.0,0.09,0.09,0.0,0.09,Matches,ligue1,2024-2025
535b0343,123,Alois Confais,FRA,"DF,MF",Le Havre,27.0,1996.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
a6951bf8,124,Francis Coquelin,FRA,MF,Nantes,33.0,1991.0,6,3,224,2.5,1,1,2,1,0,0,1,0,0.4,0.4,0.8,0.4,0.8,Matches,ligue1,2024-2025
577744b8,125,Derek Cornelius,CAN,DF,Marseille,26.0,1997.0,21,17,1420,15.8,0,0,0,0,0,0,9,2,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
edeb21ff,126,Pierre Cornud,FRA,"DF,MF",Saint-Étienne,27.0,1996.0,11,7,576,6.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
59948ef7,127,David Costa,POR,MF,Lens,23.0,2001.0,11,3,352,3.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
bfb2056e,128,Logan Costa,CPV,DF,Toulouse,23.0,2001.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ca95200f,129,Grégoire Coudert,FRA,GK,Brest,25.0,1999.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
78310540,130,Lasso Coulibaly,CIV,MF,Auxerre,21.0,2002.0,3,0,45,0.5,1,0,1,1,0,0,0,0,2.0,0.0,2.0,2.0,2.0,Matches,ligue1,2024-2025
dacf856a,131,Mamadou Coulibaly,FRA,MF,Monaco,20.0,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
9dff291c,132,Soumaïla Coulibaly,FRA,DF,Brest,20.0,2003.0,7,5,438,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
05ba9d7c,133,Tanguy Coulibaly,FRA,"MF,FW",Montpellier,23.0,2001.0,25,17,1485,16.5,3,0,3,3,0,0,4,2,0.18,0.0,0.18,0.18,0.18,Matches,ligue1,2024-2025
28ab7aba,134,Marius Courcoul,FRA,MF,Angers,17.0,2007.0,8,3,309,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
8f325097,135,Nicolas Cozza,FRA,"DF,MF",Nantes,25.0,1999.0,27,23,2051,22.8,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,Matches,ligue1,2024-2025
